id,host_id,neighbourhood_cleansed,price_cleaned,Term
953932072420177368,402093105,Huai Khwang,1227.00,Short Term
944770799104096097,402093105,Huai Khwang,2210.00,Short Term
934419267611962075,402093105,Huai Khwang,1213.00,Short Term
929354750501071274,402093105,Huai Khwang,1227.00,Short Term
931529362798569488,402093105,Huai Khwang,1213.00,Short Term
893162272285315258,402093105,Huai Khwang,2246.00,Short Term
934406803553276152,402093105,Huai Khwang,1227.00,Short Term
932247831002579879,402093105,Huai Khwang,2345.00,Short Term
929376796912331179,402093105,Huai Khwang,1213.00,Short Term
800580885162040367,402093105,Huai Khwang,1128.00,Short Term
735384082402424250,402093105,Huai Khwang,1008.00,Short Term
735381680000086719,402093105,Huai Khwang,1065.00,Short Term
738274486007516768,402093105,Huai Khwang,978.00,Short Term
738268957972361467,402093105,Huai Khwang,978.00,Short Term
940396611922450965,402093105,Huai Khwang,1135.00,Short Term
936594190936057715,402093105,Huai Khwang,1227.00,Short Term
804958744316490247,402093105,Huai Khwang,2401.00,Short Term
780987571268522358,402093105,Huai Khwang,2338.00,Short Term
727867717758838526,402093105,Huai Khwang,1008.00,Short Term
738267303141857301,402093105,Huai Khwang,978.00,Short Term
780983260358182874,402093105,Huai Khwang,2373.00,Short Term
931573549925743941,402093105,Huai Khwang,2302.00,Short Term
838139816736513242,402093105,Huai Khwang,2260.00,Short Term
932243103348338556,402093105,Huai Khwang,2104.00,Short Term
936576986810457169,402093105,Huai Khwang,1227.00,Short Term
929380644940112466,402093105,Huai Khwang,1227.00,Short Term
936587887162784291,402093105,Huai Khwang,1227.00,Short Term
953935337775467288,402093105,Huai Khwang,1227.00,Short Term
940359210576994810,402093105,Huai Khwang,1164.00,Short Term
917948201362760923,434168399,Huai Khwang,3125.00,Short Term
917306906752051462,434168399,Huai Khwang,1125.00,Short Term
917933248821766442,434168399,Huai Khwang,1125.00,Short Term
917942423218207211,434168399,Huai Khwang,1375.00,Short Term
917937686881254359,434168399,Huai Khwang,1250.00,Short Term
917945074763070443,434168399,Huai Khwang,3125.00,Short Term
917940345501971788,434168399,Huai Khwang,1375.00,Short Term
917935496035362750,434168399,Huai Khwang,1250.00,Short Term
38083064,201677068,Huai Khwang,700.00,Short Term
37034606,201677068,Huai Khwang,700.00,Short Term
37893129,201677068,Huai Khwang,1400.00,Short Term
40623917,201677068,Huai Khwang,602.00,Short Term
950430082831325320,201677068,Huai Khwang,429.00,Short Term
38825304,201677068,Huai Khwang,1141.00,Short Term
38677997,201677068,Huai Khwang,1400.00,Short Term
38532645,201677068,Huai Khwang,700.00,Short Term
37819871,201677068,Huai Khwang,602.00,Short Term
42460737,201677068,Huai Khwang,700.00,Short Term
43481091,201677068,Huai Khwang,602.00,Short Term
40017004,201677068,Huai Khwang,700.00,Short Term
38009522,201677068,Huai Khwang,700.00,Short Term
37982327,201677068,Huai Khwang,700.00,Short Term
50584162,201677068,Huai Khwang,736.00,Short Term
978716310988117847,201677068,Huai Khwang,691.00,Short Term
40544940,201677068,Huai Khwang,602.00,Short Term
38739059,201677068,Huai Khwang,700.00,Short Term
43481075,201677068,Huai Khwang,1400.00,Short Term
35617366,201677068,Huai Khwang,700.00,Short Term
37465511,201677068,Huai Khwang,700.00,Short Term
984336278466798282,201677068,Huai Khwang,691.00,Short Term
37611870,201677068,Huai Khwang,700.00,Short Term
50732727,201677068,Huai Khwang,736.00,Short Term
927257185619929039,201677068,Huai Khwang,521.00,Short Term
37728711,201677068,Huai Khwang,602.00,Short Term
39956930,201677068,Huai Khwang,602.00,Short Term
37577344,201677068,Huai Khwang,700.00,Short Term
35327041,201677068,Huai Khwang,700.00,Short Term
40359452,201677068,Huai Khwang,602.00,Short Term
37103316,201677068,Huai Khwang,602.00,Short Term
40435818,201677068,Huai Khwang,681.00,Short Term
36535972,201677068,Huai Khwang,700.00,Short Term
40293857,201677068,Huai Khwang,602.00,Short Term
37340769,201677068,Huai Khwang,602.00,Short Term
38421150,201677068,Huai Khwang,602.00,Short Term
42595084,201677068,Huai Khwang,429.00,Short Term
35617608,201677068,Huai Khwang,602.00,Short Term
35326727,201677068,Huai Khwang,602.00,Short Term
38885999,201677068,Huai Khwang,1400.00,Short Term
44562807,201677068,Huai Khwang,429.00,Short Term
50734740,201677068,Huai Khwang,1177.00,Short Term
37612816,201677068,Huai Khwang,602.00,Short Term
980005065259218860,201677068,Huai Khwang,1030.00,Short Term
